,agency_code,career_cluster,num_concentrators,Title I Served School,District Name,cte_count
8986,360418,INFO,23,0,Gaston County Schools,7
8987,360418,LAW,5,0,Gaston County Schools,7
8988,360418,STEM,37,0,Gaston County Schools,7
9038,360428,AAVC,4,0,Gaston County Schools,6
9039,360428,ARCH,3,0,Gaston County Schools,6
9040,360428,HLTH,16,0,Gaston County Schools,6
9041,360428,HUMA,65,0,Gaston County Schools,6
9042,360428,LAW,32,0,Gaston County Schools,6
9043,360428,MANU,15,0,Gaston County Schools,6
9096,360470,AAVC,38,0,Gaston County Schools,5
9097,360470,ARCH,14,0,Gaston County Schools,5
9098,360470,HLTH,17,0,Gaston County Schools,5
9099,360470,HUMA,26,0,Gaston County Schools,5
9100,360470,TRAN,14,0,Gaston County Schools,5
9147,360494,AAVC,16,0,Gaston County Schools,7
9148,360494,ARCH,46,0,Gaston County Schools,7
9149,360494,HLTH,10,0,Gaston County Schools,7
9150,360494,HOSP,14,0,Gaston County Schools,7
9151,360494,HUMA,6,0,Gaston County Schools,7
9152,360494,INFO,1,0,Gaston County Schools,7
9153,360494,MANU,1,0,Gaston County Schools,7
9178,36B000,HLTH,6,1,Charter Schools,1
9207,36C000,AAVC,3,1,Charter Schools,3
9208,36C000,BMA,2,1,Charter Schools,3
9209,36C000,INFO,1,1,Charter Schools,3
9244,370312,AGNR,10,0,Gates County Schools,6
9245,370312,HLTH,12,0,Gates County Schools,6
9246,370312,HOSP,2,0,Gates County Schools,6
9247,370312,HUMA,24,0,Gates County Schools,6
9248,370312,MANU,1,0,Gates County Schools,6
9249,370312,STEM,16,0,Gates County Schools,6
9295,380308,ARCH,11,0,Graham County Schools,6
9296,380308,FINA,1,0,Graham County Schools,6
9297,380308,HLTH,13,0,Graham County Schools,6
9298,380308,HOSP,1,0,Graham County Schools,6
9299,380308,HUMA,2,0,Graham County Schools,6
9300,380308,TRAN,5,0,Graham County Schools,6
9344,390322,AAVC,33,0,Granville County Schools,5
9345,390322,AGNR,45,0,Granville County Schools,5
9346,390322,BMA,8,0,Granville County Schools,5
9347,390322,HUMA,9,0,Granville County Schools,5
9348,390322,STEM,13,0,Granville County Schools,5
9391,390324,AGNR,34,0,Granville County Schools,7
9392,390324,ARCH,10,0,Granville County Schools,7
9393,390324,BMA,2,0,Granville County Schools,7
9394,390324,HLTH,11,0,Granville County Schools,7
9395,390324,HOSP,8,0,Granville County Schools,7
9396,390324,HUMA,6,0,Granville County Schools,7
9397,390324,TRAN,4,0,Granville County Schools,7
9452,400308,AAVC,4,0,Greene County Schools,10
9453,400308,AGNR,10,0,Greene County Schools,10
9454,400308,ARCH,9,0,Greene County Schools,10
9455,400308,BMA,1,0,Greene County Schools,10
9456,400308,HLTH,26,0,Greene County Schools,10
9457,400308,HOSP,15,0,Greene County Schools,10
9458,400308,HUMA,8,0,Greene County Schools,10
9459,400308,MANU,10,0,Greene County Schools,10
9460,400308,STEM,1,0,Greene County Schools,10
9461,400308,TRAN,5,0,Greene County Schools,10
9516,410319,AAVC,16,1,Guilford County Schools,8
9517,410319,ARCH,10,1,Guilford County Schools,8
9518,410319,BMA,3,1,Guilford County Schools,8
9519,410319,HLTH,29,1,Guilford County Schools,8
9520,410319,HOSP,5,1,Guilford County Schools,8
9521,410319,HUMA,12,1,Guilford County Schools,8
9522,410319,INFO,4,1,Guilford County Schools,8
9523,410319,TRAN,28,1,Guilford County Schools,8
9574,410355,BMA,5,1,Guilford County Schools,6
9575,410355,HLTH,58,1,Guilford County Schools,6
9576,410355,HOSP,1,1,Guilford County Schools,6
9577,410355,HUMA,27,1,Guilford County Schools,6
9578,410355,STEM,68,1,Guilford County Schools,6
9579,410355,TRAN,10,1,Guilford County Schools,6
9639,410358,AAVC,41,1,Guilford County Schools,11
9640,410358,AGNR,7,1,Guilford County Schools,11
9641,410358,ARCH,23,1,Guilford County Schools,11
9642,410358,BMA,4,1,Guilford County Schools,11
9643,410358,FINA,15,1,Guilford County Schools,11
9644,410358,HLTH,20,1,Guilford County Schools,11
9645,410358,HOSP,2,1,Guilford County Schools,11
9646,410358,INFO,7,1,Guilford County Schools,11
9647,410358,LAW,1,1,Guilford County Schools,11
9648,410358,STEM,14,1,Guilford County Schools,11
9649,410358,TRAN,3,1,Guilford County Schools,11
9705,410394,AAVC,2,0,Guilford County Schools,6
9706,410394,ARCH,2,0,Guilford County Schools,6
9707,410394,HLTH,32,0,Guilford County Schools,6
9708,410394,HOSP,20,0,Guilford County Schools,6
9709,410394,HUMA,6,0,Guilford County Schools,6
9710,410394,TRAN,3,0,Guilford County Schools,6
9746,410399,ARCH,1,0,Guilford County Schools,4
9747,410399,BMA,2,0,Guilford County Schools,4
9748,410399,HLTH,1,0,Guilford County Schools,4
9749,410399,HUMA,1,0,Guilford County Schools,4
9784,410401,HUMA,1,0,Guilford County Schools,3
9785,410401,LAW,1,0,Guilford County Schools,3
9786,410401,TRAN,1,0,Guilford County Schools,3
9833,410406,AAVC,18,1,Guilford County Schools,6
9834,410406,ARCH,18,1,Guilford County Schools,6
9835,410406,BMA,19,1,Guilford County Schools,6
9836,410406,HOSP,9,1,Guilford County Schools,6
9837,410406,HUMA,21,1,Guilford County Schools,6
9838,410406,INFO,34,1,Guilford County Schools,6
9867,410407,INFO,7,1,Guilford County Schools,1
9891,410408,TRAN,1,0,Guilford County Schools,1
9914,410483,BMA,10,0,Guilford County Schools,2
9915,410483,INFO,14,0,Guilford County Schools,2
9964,410484,AAVC,1,1,Guilford County Schools,8
9965,410484,ARCH,1,1,Guilford County Schools,8
9966,410484,BMA,31,1,Guilford County Schools,8
9967,410484,HLTH,15,1,Guilford County Schools,8
9968,410484,HUMA,2,1,Guilford County Schools,8
9969,410484,INFO,5,1,Guilford County Schools,8
9970,410484,STEM,40,1,Guilford County Schools,8
9971,410484,TRAN,3,1,Guilford County Schools,8
10023,410489,AAVC,10,0,Guilford County Schools,10
10024,410489,AGNR,1,0,Guilford County Schools,10
10025,410489,ARCH,1,0,Guilford County Schools,10
10026,410489,FINA,10,0,Guilford County Schools,10
10027,410489,HLTH,23,0,Guilford County Schools,10
10028,410489,HUMA,11,0,Guilford County Schools,10
10029,410489,INFO,3,0,Guilford County Schools,10
10030,410489,LAW,21,0,Guilford County Schools,10
10031,410489,STEM,14,0,Guilford County Schools,10
10032,410489,TRAN,3,0,Guilford County Schools,10
10089,410490,AAVC,38,0,Guilford County Schools,8
10090,410490,HLTH,41,0,Guilford County Schools,8
10091,410490,HOSP,14,0,Guilford County Schools,8
10092,410490,HUMA,12,0,Guilford County Schools,8
10093,410490,INFO,2,0,Guilford County Schools,8
10094,410490,MANU,1,0,Guilford County Schools,8
10095,410490,STEM,38,0,Guilford County Schools,8
10096,410490,TRAN,1,0,Guilford County Schools,8
10150,410508,AAVC,11,0,Guilford County Schools,5
10151,410508,ARCH,32,0,Guilford County Schools,5
10152,410508,FINA,4,0,Guilford County Schools,5
10153,410508,HLTH,15,0,Guilford County Schools,5
10154,410508,TRAN,1,0,Guilford County Schools,5
10208,410529,AAVC,5,1,Guilford County Schools,9
10209,410529,ARCH,1,1,Guilford County Schools,9
10210,410529,BMA,7,1,Guilford County Schools,9
10211,410529,HLTH,33,1,Guilford County Schools,9
10212,410529,HOSP,46,1,Guilford County Schools,9
10213,410529,HUMA,13,1,Guilford County Schools,9
10214,410529,INFO,10,1,Guilford County Schools,9
10215,410529,STEM,78,1,Guilford County Schools,9
10216,410529,TRAN,1,1,Guilford County Schools,9
10279,410544,AAVC,19,1,Guilford County Schools,10
10280,410544,BMA,15,1,Guilford County Schools,10
10281,410544,EDUC,2,1,Guilford County Schools,10
10282,410544,HOSP,12,1,Guilford County Schools,10
10283,410544,HUMA,53,1,Guilford County Schools,10
10284,410544,INFO,9,1,Guilford County Schools,10
10285,410544,MANU,29,1,Guilford County Schools,10
10286,410544,MRKT,6,1,Guilford County Schools,10
10287,410544,STEM,92,1,Guilford County Schools,10
10288,410544,TRAN,1,1,Guilford County Schools,10
10325,410545,BMA,8,1,Guilford County Schools,2
10326,410545,HLTH,21,1,Guilford County Schools,2
10378,410547,AAVC,16,0,Guilford County Schools,10
10379,410547,AGNR,72,0,Guilford County Schools,10
10380,410547,ARCH,24,0,Guilford County Schools,10
10381,410547,BMA,5,0,Guilford County Schools,10
10382,410547,HLTH,36,0,Guilford County Schools,10
10383,410547,HOSP,24,0,Guilford County Schools,10
10384,410547,HUMA,17,0,Guilford County Schools,10
10385,410547,MANU,1,0,Guilford County Schools,10
10386,410547,STEM,24,0,Guilford County Schools,10
10387,410547,TRAN,4,0,Guilford County Schools,10
10446,410556,AAVC,12,1,Guilford County Schools,9
10447,410556,AGNR,30,1,Guilford County Schools,9
10448,410556,ARCH,2,1,Guilford County Schools,9
10449,410556,BMA,1,1,Guilford County Schools,9
10450,410556,HLTH,28,1,Guilford County Schools,9
10451,410556,HUMA,7,1,Guilford County Schools,9
10452,410556,INFO,1,1,Guilford County Schools,9
10453,410556,STEM,38,1,Guilford County Schools,9
10454,410556,TRAN,4,1,Guilford County Schools,9
10512,410562,AAVC,38,0,Guilford County Schools,8
10513,410562,ARCH,40,0,Guilford County Schools,8
10514,410562,BMA,1,0,Guilford County Schools,8
10515,410562,HLTH,56,0,Guilford County Schools,8
10516,410562,HOSP,8,0,Guilford County Schools,8
10517,410562,HUMA,11,0,Guilford County Schools,8
10518,410562,INFO,5,0,Guilford County Schools,8
10519,410562,STEM,28,0,Guilford County Schools,8
10570,410579,HLTH,25,0,Guilford County Schools,1
10615,410595,AAVC,11,0,Guilford County Schools,7
10616,410595,ARCH,2,0,Guilford County Schools,7
10617,410595,HLTH,23,0,Guilford County Schools,7
10618,410595,HOSP,2,0,Guilford County Schools,7
10619,410595,INFO,5,0,Guilford County Schools,7
10620,410595,MANU,1,0,Guilford County Schools,7
10621,410595,TRAN,22,0,Guilford County Schools,7
10663,420346,AGNR,14,1,Halifax County Schools,1
10696,420358,AGNR,17,1,Halifax County Schools,2
10697,420358,LAW,21,1,Halifax County Schools,2
10743,421316,ARCH,27,0,Roanoke Rapids City Schools,6
10744,421316,HLTH,31,0,Roanoke Rapids City Schools,6
10745,421316,HOSP,14,0,Roanoke Rapids City Schools,6
10746,421316,HUMA,11,0,Roanoke Rapids City Schools,6
10747,421316,LAW,38,0,Roanoke Rapids City Schools,6
10748,421316,TRAN,1,0,Roanoke Rapids City Schools,6
10772,422310,BMA,16,1,Weldon City Schools,1
10806,422315,AAVC,13,1,Weldon City Schools,4
10807,422315,BMA,7,1,Weldon City Schools,4
10808,422315,HUMA,13,1,Weldon City Schools,4
10809,422315,MANU,19,1,Weldon City Schools,4
10836,430345,AGNR,1,0,Harnett County Schools,2
10837,430345,ARCH,1,0,Harnett County Schools,2
10891,430346,AAVC,25,0,Harnett County Schools,10
10892,430346,AGNR,43,0,Harnett County Schools,10
10893,430346,ARCH,23,0,Harnett County Schools,10
10894,430346,BMA,1,0,Harnett County Schools,10
10895,430346,EDUC,9,0,Harnett County Schools,10
10896,430346,HLTH,33,0,Harnett County Schools,10
10897,430346,HUMA,53,0,Harnett County Schools,10
10898,430346,LAW,12,0,Harnett County Schools,10
10899,430346,MANU,29,0,Harnett County Schools,10
10900,430346,TRAN,6,0,Harnett County Schools,10
10961,430371,AAVC,34,0,Harnett County Schools,8
10962,430371,AGNR,63,0,Harnett County Schools,8
10963,430371,ARCH,39,0,Harnett County Schools,8
10964,430371,HLTH,42,0,Harnett County Schools,8
10965,430371,HOSP,19,0,Harnett County Schools,8
10966,430371,HUMA,1,0,Harnett County Schools,8
10967,430371,LAW,6,0,Harnett County Schools,8
10968,430371,TRAN,11,0,Harnett County Schools,8
11027,430378,AAVC,4,0,Harnett County Schools,8
11028,430378,AGNR,80,0,Harnett County Schools,8
11029,430378,ARCH,38,0,Harnett County Schools,8
11030,430378,HLTH,66,0,Harnett County Schools,8
11031,430378,HUMA,44,0,Harnett County Schools,8
11032,430378,INFO,8,0,Harnett County Schools,8
11033,430378,LAW,22,0,Harnett County Schools,8
11034,430378,TRAN,9,0,Harnett County Schools,8
11093,430384,AGNR,40,0,Harnett County Schools,10
11094,430384,ARCH,30,0,Harnett County Schools,10
11095,430384,BMA,1,0,Harnett County Schools,10
11096,430384,FINA,2,0,Harnett County Schools,10
11097,430384,HLTH,54,0,Harnett County Schools,10
11098,430384,HUMA,26,0,Harnett County Schools,10
11099,430384,INFO,3,0,Harnett County Schools,10
11100,430384,LAW,7,0,Harnett County Schools,10
11101,430384,MANU,11,0,Harnett County Schools,10
11102,430384,TRAN,6,0,Harnett County Schools,10
11145,440326,HLTH,1,0,Haywood County Schools,2
11146,440326,TRAN,1,0,Haywood County Schools,2
11199,440378,AAVC,10,0,Haywood County Schools,10
11200,440378,AGNR,32,0,Haywood County Schools,10
11201,440378,ARCH,18,0,Haywood County Schools,10
11202,440378,HLTH,25,0,Haywood County Schools,10
11203,440378,HOSP,16,0,Haywood County Schools,10
11204,440378,INFO,5,0,Haywood County Schools,10
11205,440378,MANU,70,0,Haywood County Schools,10
11206,440378,MRKT,5,0,Haywood County Schools,10
11207,440378,STEM,7,0,Haywood County Schools,10
11208,440378,TRAN,11,0,Haywood County Schools,10
11267,440390,AAVC,17,0,Haywood County Schools,9
11268,440390,AGNR,31,0,Haywood County Schools,9
11269,440390,ARCH,47,0,Haywood County Schools,9
11270,440390,HLTH,64,0,Haywood County Schools,9
11271,440390,INFO,10,0,Haywood County Schools,9
11272,440390,LAW,1,0,Haywood County Schools,9
11273,440390,MANU,19,0,Haywood County Schools,9
11274,440390,STEM,11,0,Haywood County Schools,9
11275,440390,TRAN,4,0,Haywood County Schools,9
11336,450316,AAVC,10,0,Henderson County Schools,9
11337,450316,AGNR,10,0,Henderson County Schools,9
11338,450316,ARCH,27,0,Henderson County Schools,9
11339,450316,BMA,5,0,Henderson County Schools,9
11340,450316,FINA,12,0,Henderson County Schools,9
11341,450316,HLTH,12,0,Henderson County Schools,9
11342,450316,HUMA,31,0,Henderson County Schools,9
11343,450316,INFO,1,0,Henderson County Schools,9
11344,450316,STEM,9,0,Henderson County Schools,9
11401,450334,AAVC,21,0,Henderson County Schools,7
11402,450334,ARCH,4,0,Henderson County Schools,7
11403,450334,HLTH,18,0,Henderson County Schools,7
11404,450334,HOSP,3,0,Henderson County Schools,7
11405,450334,HUMA,9,0,Henderson County Schools,7
11406,450334,INFO,1,0,Henderson County Schools,7
11407,450334,MANU,15,0,Henderson County Schools,7
11459,450341,AAVC,12,0,Henderson County Schools,8
11460,450341,AGNR,10,0,Henderson County Schools,8
11461,450341,ARCH,17,0,Henderson County Schools,8
11462,450341,HLTH,23,0,Henderson County Schools,8
11463,450341,HOSP,10,0,Henderson County Schools,8
11464,450341,HUMA,37,0,Henderson County Schools,8
11465,450341,INFO,1,0,Henderson County Schools,8
11466,450341,TRAN,9,0,Henderson County Schools,8
11517,450343,LAW,2,0,Henderson County Schools,2
11518,450343,MANU,7,0,Henderson County Schools,2
11575,450352,AAVC,31,0,Henderson County Schools,9
11576,450352,AGNR,18,0,Henderson County Schools,9
11577,450352,ARCH,48,0,Henderson County Schools,9
11578,450352,HLTH,18,0,Henderson County Schools,9
11579,450352,HOSP,23,0,Henderson County Schools,9
11580,450352,HUMA,31,0,Henderson County Schools,9
11581,450352,LAW,2,0,Henderson County Schools,9
11582,450352,MANU,13,0,Henderson County Schools,9
11583,450352,STEM,7,0,Henderson County Schools,9
11637,460320,AAVC,21,1,Hertford County Schools,6
11638,460320,AGNR,13,1,Hertford County Schools,6
11639,460320,BMA,13,1,Hertford County Schools,6
11640,460320,HLTH,34,1,Hertford County Schools,6
11641,460320,HOSP,32,1,Hertford County Schools,6
11642,460320,LAW,2,1,Hertford County Schools,6
11679,460340,BMA,16,1,Hertford County Schools,2
11680,460340,HLTH,30,1,Hertford County Schools,2
11737,470312,AAVC,6,0,Hoke County Schools,8
11738,470312,AGNR,22,0,Hoke County Schools,8
11739,470312,ARCH,2,0,Hoke County Schools,8
11740,470312,HLTH,39,0,Hoke County Schools,8
11741,470312,HOSP,3,0,Hoke County Schools,8
11742,470312,HUMA,47,0,Hoke County Schools,8
11743,470312,LAW,25,0,Hoke County Schools,8
11744,470312,TRAN,10,0,Hoke County Schools,8
11780,480316,ARCH,1,1,Hyde County Schools,2
11781,480316,FINA,3,1,Hyde County Schools,2
11808,480318,AGNR,2,1,Hyde County Schools,4
11809,480318,BMA,5,1,Hyde County Schools,4
11810,480318,HLTH,14,1,Hyde County Schools,4
11811,480318,INFO,5,1,Hyde County Schools,4
11852,490310,AAVC,1,0,Iredell-Statesville Schools,4
11853,490310,HOSP,1,0,Iredell-Statesville Schools,4
11854,490310,LAW,2,0,Iredell-Statesville Schools,4
11855,490310,TRAN,5,0,Iredell-Statesville Schools,4
11883,490320,AAVC,54,0,Iredell-Statesville Schools,5
11884,490320,BMA,1,0,Iredell-Statesville Schools,5
11885,490320,LAW,1,0,Iredell-Statesville Schools,5
11886,490320,MANU,1,0,Iredell-Statesville Schools,5
11887,490320,STEM,3,0,Iredell-Statesville Schools,5
11944,490335,AGNR,33,0,Iredell-Statesville Schools,12
11945,490335,ARCH,12,0,Iredell-Statesville Schools,12
11946,490335,BMA,1,0,Iredell-Statesville Schools,12
11947,490335,FINA,5,0,Iredell-Statesville Schools,12
11948,490335,HLTH,22,0,Iredell-Statesville Schools,12
11949,490335,HOSP,115,0,Iredell-Statesville Schools,12
11950,490335,HUMA,10,0,Iredell-Statesville Schools,12
11951,490335,INFO,4,0,Iredell-Statesville Schools,12
11952,490335,LAW,6,0,Iredell-Statesville Schools,12
11953,490335,MANU,7,0,Iredell-Statesville Schools,12
11954,490335,STEM,9,0,Iredell-Statesville Schools,12
11955,490335,TRAN,9,0,Iredell-Statesville Schools,12
12014,490346,AAVC,11,0,Iredell-Statesville Schools,9
12015,490346,AGNR,95,0,Iredell-Statesville Schools,9
12016,490346,ARCH,8,0,Iredell-Statesville Schools,9
12017,490346,HLTH,8,0,Iredell-Statesville Schools,9
12018,490346,HUMA,50,0,Iredell-Statesville Schools,9
12019,490346,INFO,2,0,Iredell-Statesville Schools,9
12020,490346,LAW,1,0,Iredell-Statesville Schools,9
12021,490346,STEM,8,0,Iredell-Statesville Schools,9
12022,490346,TRAN,1,0,Iredell-Statesville Schools,9
12084,490354,AGNR,26,0,Iredell-Statesville Schools,9
12085,490354,ARCH,23,0,Iredell-Statesville Schools,9
12086,490354,HLTH,52,0,Iredell-Statesville Schools,9
12087,490354,HOSP,1,0,Iredell-Statesville Schools,9
12088,490354,HUMA,40,0,Iredell-Statesville Schools,9
12089,490354,LAW,1,0,Iredell-Statesville Schools,9
12090,490354,MANU,2,0,Iredell-Statesville Schools,9
12091,490354,STEM,10,0,Iredell-Statesville Schools,9
12092,490354,TRAN,3,0,Iredell-Statesville Schools,9
12124,490355,BMA,1,0,Iredell-Statesville Schools,2
12125,490355,HUMA,1,0,Iredell-Statesville Schools,2
12177,490362,AGNR,29,0,Iredell-Statesville Schools,12
12178,490362,ARCH,14,0,Iredell-Statesville Schools,12
12179,490362,BMA,7,0,Iredell-Statesville Schools,12
12180,490362,FINA,2,0,Iredell-Statesville Schools,12
12181,490362,HLTH,37,0,Iredell-Statesville Schools,12
12182,490362,HOSP,24,0,Iredell-Statesville Schools,12
12183,490362,HUMA,44,0,Iredell-Statesville Schools,12
12184,490362,INFO,27,0,Iredell-Statesville Schools,12
12185,490362,LAW,2,0,Iredell-Statesville Schools,12
12186,490362,MANU,7,0,Iredell-Statesville Schools,12
12187,490362,STEM,12,0,Iredell-Statesville Schools,12
12188,490362,TRAN,7,0,Iredell-Statesville Schools,12
12249,490380,AGNR,26,0,Iredell-Statesville Schools,8
12250,490380,ARCH,1,0,Iredell-Statesville Schools,8
12251,490380,HLTH,31,0,Iredell-Statesville Schools,8
12252,490380,HOSP,1,0,Iredell-Statesville Schools,8
12253,490380,HUMA,47,0,Iredell-Statesville Schools,8
12254,490380,INFO,6,0,Iredell-Statesville Schools,8
12255,490380,LAW,2,0,Iredell-Statesville Schools,8
12256,490380,TRAN,12,0,Iredell-Statesville Schools,8
12313,491312,AAVC,13,0,Mooresville City Schools,8
12314,491312,ARCH,29,0,Mooresville City Schools,8
12315,491312,HLTH,44,0,Mooresville City Schools,8
12316,491312,HOSP,12,0,Mooresville City Schools,8
12317,491312,HUMA,63,0,Mooresville City Schools,8
12318,491312,INFO,1,0,Mooresville City Schools,8
12319,491312,STEM,10,0,Mooresville City Schools,8
12320,491312,TRAN,23,0,Mooresville City Schools,8
12355,500302,AGNR,11,0,Jackson County Schools,2
12356,500302,LAW,3,0,Jackson County Schools,2
12386,500323,BMA,1,0,Jackson County Schools,3
12387,500323,HOSP,1,0,Jackson County Schools,3
12388,500323,TRAN,1,0,Jackson County Schools,3
12417,500324,AGNR,1,0,Jackson County Schools,3
12418,500324,ARCH,1,0,Jackson County Schools,3
12419,500324,HUMA,1,0,Jackson County Schools,3
12476,500340,AGNR,4,0,Jackson County Schools,10
12477,500340,ARCH,1,0,Jackson County Schools,10
12478,500340,FINA,1,0,Jackson County Schools,10
12479,500340,HLTH,27,0,Jackson County Schools,10
12480,500340,HOSP,3,0,Jackson County Schools,10
12481,500340,HUMA,2,0,Jackson County Schools,10
12482,500340,LAW,1,0,Jackson County Schools,10
12483,500340,MANU,7,0,Jackson County Schools,10
12484,500340,STEM,7,0,Jackson County Schools,10
12485,500340,TRAN,2,0,Jackson County Schools,10
12547,510324,AAVC,32,0,Johnston County Schools,10
12548,510324,AGNR,89,0,Johnston County Schools,10
12549,510324,ARCH,26,0,Johnston County Schools,10
12550,510324,BMA,11,0,Johnston County Schools,10
12551,510324,HLTH,66,0,Johnston County Schools,10
12552,510324,HOSP,22,0,Johnston County Schools,10
12553,510324,HUMA,45,0,Johnston County Schools,10
12554,510324,INFO,2,0,Johnston County Schools,10
12555,510324,LAW,16,0,Johnston County Schools,10
12556,510324,STEM,16,0,Johnston County Schools,10
12615,510327,AAVC,9,0,Johnston County Schools,10
12616,510327,AGNR,44,0,Johnston County Schools,10
12617,510327,ARCH,34,0,Johnston County Schools,10
12618,510327,BMA,21,0,Johnston County Schools,10
12619,510327,HLTH,64,0,Johnston County Schools,10
12620,510327,HOSP,7,0,Johnston County Schools,10
12621,510327,HUMA,43,0,Johnston County Schools,10
12622,510327,LAW,1,0,Johnston County Schools,10
12623,510327,STEM,7,0,Johnston County Schools,10
12624,510327,TRAN,25,0,Johnston County Schools,10
12685,510333,AAVC,31,0,Johnston County Schools,10
12686,510333,AGNR,66,0,Johnston County Schools,10
12687,510333,ARCH,6,0,Johnston County Schools,10
12688,510333,BMA,1,0,Johnston County Schools,10
12689,510333,HLTH,99,0,Johnston County Schools,10
12690,510333,HOSP,21,0,Johnston County Schools,10
12691,510333,HUMA,35,0,Johnston County Schools,10
12692,510333,LAW,2,0,Johnston County Schools,10
12693,510333,MRKT,23,0,Johnston County Schools,10
12694,510333,TRAN,14,0,Johnston County Schools,10
12727,510367,AGNR,1,0,Johnston County Schools,2
12728,510367,BMA,4,0,Johnston County Schools,2
12775,510368,AGNR,66,0,Johnston County Schools,7
12776,510368,ARCH,1,0,Johnston County Schools,7
12777,510368,HLTH,24,0,Johnston County Schools,7
12778,510368,HOSP,5,0,Johnston County Schools,7
12779,510368,HUMA,7,0,Johnston County Schools,7
12780,510368,MRKT,14,0,Johnston County Schools,7
12781,510368,TRAN,1,0,Johnston County Schools,7
12829,510376,AGNR,46,0,Johnston County Schools,6
12830,510376,BMA,1,0,Johnston County Schools,6
12831,510376,HLTH,40,0,Johnston County Schools,6
12832,510376,HUMA,38,0,Johnston County Schools,6
12833,510376,LAW,4,0,Johnston County Schools,6
12834,510376,TRAN,6,0,Johnston County Schools,6
12889,510399,ARCH,9,1,Johnston County Schools,7
12890,510399,HLTH,19,1,Johnston County Schools,7
12891,510399,HOSP,1,1,Johnston County Schools,7
12892,510399,HUMA,77,1,Johnston County Schools,7
12893,510399,LAW,7,1,Johnston County Schools,7
12894,510399,STEM,13,1,Johnston County Schools,7
12895,510399,TRAN,1,1,Johnston County Schools,7
12947,510402,AAVC,13,0,Johnston County Schools,5
12948,510402,AGNR,91,0,Johnston County Schools,5
12949,510402,ARCH,1,0,Johnston County Schools,5
12950,510402,HLTH,65,0,Johnston County Schools,5
12951,510402,HUMA,38,0,Johnston County Schools,5
13012,510406,AGNR,67,0,Johnston County Schools,8
13013,510406,ARCH,40,0,Johnston County Schools,8
13014,510406,FINA,5,0,Johnston County Schools,8
13015,510406,HLTH,49,0,Johnston County Schools,8
13016,510406,HOSP,26,0,Johnston County Schools,8
13017,510406,HUMA,24,0,Johnston County Schools,8
13018,510406,INFO,6,0,Johnston County Schools,8
13019,510406,LAW,1,0,Johnston County Schools,8
13081,530335,AAVC,1,0,Lee County Schools,8
13082,530335,BMA,12,0,Lee County Schools,8
13083,530335,FINA,1,0,Lee County Schools,8
13084,530335,HLTH,1,0,Lee County Schools,8
13085,530335,HOSP,1,0,Lee County Schools,8
13086,530335,HUMA,1,0,Lee County Schools,8
13087,530335,INFO,2,0,Lee County Schools,8
13088,530335,MANU,4,0,Lee County Schools,8
13154,530336,AAVC,22,0,Lee County Schools,9
13155,530336,AGNR,13,0,Lee County Schools,9
13156,530336,ARCH,35,0,Lee County Schools,9
13157,530336,HLTH,26,0,Lee County Schools,9
13158,530336,HOSP,7,0,Lee County Schools,9
13159,530336,HUMA,36,0,Lee County Schools,9
13160,530336,MANU,14,0,Lee County Schools,9
13161,530336,STEM,31,0,Lee County Schools,9
13162,530336,TRAN,4,0,Lee County Schools,9
13224,530343,AGNR,5,0,Lee County Schools,8
13225,530343,ARCH,24,0,Lee County Schools,8
13226,530343,HLTH,23,0,Lee County Schools,8
13227,530343,HOSP,14,0,Lee County Schools,8
13228,530343,HUMA,12,0,Lee County Schools,8
13229,530343,LAW,1,0,Lee County Schools,8
13230,530343,MANU,8,0,Lee County Schools,8
13231,530343,STEM,40,0,Lee County Schools,8
13286,540315,ARCH,7,1,Lenoir County Public Schools,7
13287,540315,HLTH,9,1,Lenoir County Public Schools,7
13288,540315,HOSP,32,1,Lenoir County Public Schools,7
13289,540315,HUMA,45,1,Lenoir County Public Schools,7
13290,540315,MANU,1,1,Lenoir County Public Schools,7
13291,540315,STEM,20,1,Lenoir County Public Schools,7
13292,540315,TRAN,7,1,Lenoir County Public Schools,7
13323,540317,AAVC,1,0,Lenoir County Public Schools,4
13324,540317,BMA,2,0,Lenoir County Public Schools,4
13325,540317,HUMA,1,0,Lenoir County Public Schools,4
13326,540317,TRAN,2,0,Lenoir County Public Schools,4
13382,540324,AAVC,2,1,Lenoir County Public Schools,9
13383,540324,AGNR,54,1,Lenoir County Public Schools,9
13384,540324,ARCH,25,1,Lenoir County Public Schools,9
13385,540324,BMA,1,1,Lenoir County Public Schools,9
13386,540324,HLTH,25,1,Lenoir County Public Schools,9
13387,540324,HOSP,9,1,Lenoir County Public Schools,9
13388,540324,HUMA,21,1,Lenoir County Public Schools,9
13389,540324,INFO,6,1,Lenoir County Public Schools,9
13390,540324,MANU,2,1,Lenoir County Public Schools,9
13445,540336,AGNR,31,1,Lenoir County Public Schools,8
13446,540336,ARCH,19,1,Lenoir County Public Schools,8
13447,540336,HLTH,43,1,Lenoir County Public Schools,8
13448,540336,HUMA,29,1,Lenoir County Public Schools,8
13449,540336,INFO,2,1,Lenoir County Public Schools,8
13450,540336,MANU,4,1,Lenoir County Public Schools,8
13451,540336,STEM,20,1,Lenoir County Public Schools,8
13452,540336,TRAN,8,1,Lenoir County Public Schools,8
13513,550320,AAVC,7,0,Lincoln County Schools,10
13514,550320,ARCH,6,0,Lincoln County Schools,10
13515,550320,HLTH,28,0,Lincoln County Schools,10
